,index,Track,Artist,Danceability,Energy,Key,Loudness,Mode,Valence,Tempo,Time Signature,Target
1048,2190,D.M.V.,No Use For A Name,0.238,0.907,6,-8.226,0,0.759,171.207,4,0
1049,1759,D.O.A. (Death Of Auto-Tune),JAY-Z,0.569,0.869,3,-5.432,0,0.492,86.62,4,1
1050,4108,DDD,Runemagick,0.394,0.366,11,-15.222,0,0.18,159.884,4,0
1051,388,DJ Play A Love Song,Jamie Foxx Featuring Twista,0.793,0.618,2,-8.664,1,0.31,119.984,4,1
1052,5558,DOA,Foo Fighters,0.462,0.913,2,-4.298,1,0.72,145.522,4,1
1053,2749,Da Primavalle al Torrino,Metal Carter,0.7,0.507,8,-9.037,0,0.671,82.863,4,0
1054,16,Daddy Won't Sell The Farm,Montgomery Gentry,0.708,0.728,7,-7.039,1,0.704,119.881,4,1
1055,5855,Daemonos,Daemonia Nymphe,0.416,0.704,1,-7.889,0,0.788,169.983,4,0
1056,3007,Daft Punk Is Playing at My House - Soulwax Shibuya Mix,LCD Soundsystem,0.658,0.954,9,-5.376,1,0.486,132.029,3,0
1057,35,Daft Punk Is Playing at My House - Soulwax Shibuya Mix,LCD Soundsystem,0.658,0.954,9,-5.376,1,0.486,132.029,3,0
1058,5609,Dakota,Stereophonics,0.506,0.93,4,-3.499,1,0.305,146.994,4,0
1059,4114,Damaged,Danity Kane,0.774,0.653,8,-5.158,0,0.818,120.01,4,1
1060,2825,Damaged,TLC,0.677,0.92,2,-5.013,1,0.711,95.006,4,1
1061,5712,Damn!,YoungBloodZ Featuring Lil Jon,0.772,0.724,6,-5.799,0,0.518,84.038,4,1
1062,4576,Dance Like There's No Tomorrow,Paula Abdul & Randy Jackson,0.73,0.916,0,-6.201,1,0.898,117.962,4,1
1063,497,Dance Till Dawn,Heartsrevolution,0.699,0.919,1,-4.419,1,0.451,112.025,4,0
1064,3614,Dance Tonight,Lucy Pearl,0.787,0.425,10,-5.692,0,0.711,99.225,4,1
1065,1940,Dance Tonight,Paul McCartney,0.531,0.891,5,-2.539,1,0.926,170.973,4,1
1066,2218,Dance With Me,Debelah Morgan,0.85,0.674,7,-7.981,0,0.74,115.005,4,1
1067,5189,Dance With Me,112,0.912,0.511,9,-6.365,1,0.611,101.628,4,1
1068,4061,Dance With My Father,Luther Vandross,0.739,0.341,10,-9.971,1,0.231,80.958,4,1
1069,1744,Dance With The Wolves,Angerfist,0.559,0.955,10,-6.885,0,0.464,172.918,4,0
1070,5732,Dance im Olivehain,Phenomden,0.84,0.882,10,-5.397,0,0.941,159.95,4,0
1071,3380,Dance of Death - 2015 Remaster,Iron Maiden,0.311,0.876,4,-5.115,0,0.296,124.584,4,0
1072,642,Dance of Lust,Freakshow,0.452,0.983,2,1.137,0,0.556,148.829,4,0
1073,5685,Dance with the Demon,Majesty,0.432,0.814,11,-6.062,0,0.231,84.978,4,0
1074,4450,"Dance, Dance",Fall Out Boy,0.62,0.961,11,-3.198,0,0.449,114.448,4,1
1075,1186,Dancefloor Hardcore,Promo,0.652,0.856,6,-2.749,0,0.0929,151.821,4,0
1076,2409,Dancin',Guy,0.798,0.703,10,-4.05,0,0.792,101.015,4,1
1077,4400,Dancin' Wizard,Sopwith Camel,0.437,0.0857,5,-20.233,1,0.38,114.149,4,0
1078,4602,Danger,Erykah Badu,0.801,0.537,11,-10.595,1,0.433,89.064,4,1
1079,1393,Danger (Been So Long),Mystikal Featuring Nivea,0.92,0.861,7,-5.435,1,0.718,97.969,4,1
1080,3377,Dangerous,Kardinal Offishall Featuring Akon,0.949,0.79,8,-5.957,1,0.807,117.002,4,1
1081,993,Dani California,Red Hot Chili Peppers,0.556,0.913,0,-2.36,1,0.73,96.184,4,1
1082,3443,Daniel,Bat For Lashes,0.593,0.658,8,-8.393,0,0.422,135.053,4,0
1083,5,Dantzig Station,State Of Art,0.726,0.837,11,-7.223,0,0.969,135.347,4,0
1084,4106,Dare You To Move,Switchfoot,0.426,0.881,4,-4.526,1,0.259,139.986,4,1
1085,1509,Dark Garden,Sephiroth,0.37,0.378,2,-14.505,1,0.0819,76.009,4,0
1086,3481,Dark Horse,Converge,0.0935,0.989,0,-3.154,1,0.108,175.469,5,0
1087,3625,Dark Sundae in Triplicane,Prasanna,0.525,0.55,4,-10.305,1,0.767,179.773,4,0
1088,618,Darkness and Death,Watain,0.254,0.849,4,-3.255,1,0.0593,111.362,4,0
1089,4304,Darling Angel,Rebel Souljahz,0.73,0.567,9,-5.669,1,0.861,137.956,4,0
1090,5739,Das Tor,Faun,0.506,0.312,2,-21.761,1,0.0732,130.006,4,0
1091,2037,Dashboard,Modest Mouse,0.639,0.903,11,-5.013,0,0.96,135.938,4,1
1092,5517,Daughters,John Mayer,0.674,0.413,2,-7.816,1,0.503,124.895,3,1
1093,2733,"Dawn - From ""Pride & Prejudice"" Soundtrack",Jean-Yves Thibaudet,0.331,0.0525,0,-24.1,1,0.097,78.853,3,0
1094,4174,Day 'N' Nite,Kid Cudi,0.871,0.44,11,-6.25,0,0.799,137.996,4,1
1095,815,Day of the Dead,XE-NONE,0.412,0.966,10,-0.366,1,0.454,79.971,4,0
1096,2388,Days,FLOW,0.594,0.853,10,-3.361,0,0.914,126.095,4,0
1097,214,Days Go By,Dirty Vegas,0.786,0.853,9,-8.274,0,0.309,126.99,4,1
1098,2232,Days Go By,Keith Urban,0.589,0.892,2,-3.197,1,0.76,131.951,4,1
1099,2112,Dead And Gone,T.I. Featuring Justin Timberlake,0.713,0.746,0,-4.99,1,0.47,135.021,4,1
1100,3908,Dear Lie,TLC,0.548,0.444,0,-8.734,1,0.243,173.834,4,1
1101,1932,"Dear Lucid, Our Time Is Right Now",Evans Blue,0.425,0.937,3,-4.718,1,0.395,186.036,4,0
1102,4834,Death 'N' Roll,Southern Drinkstruction,0.197,0.991,9,-2.432,0,0.101,156.938,4,0
1103,203,Death Defying Years,Half the World,0.454,0.911,2,-3.857,1,0.445,93.218,4,0
1104,676,Death Metal,Vader,0.214,0.959,9,-4.791,1,0.298,126.606,4,0
1105,5158,Death Metal Victory,Unleashed,0.469,0.991,1,-3.92,1,0.588,126.039,4,0
1106,1253,Death Wish (Birmingham 6 Remix),Christian Death,0.472,0.987,9,-3.387,0,0.707,136.898,4,0
1107,5003,Death by Blonde,DeVotchKa,0.411,0.803,4,-7.259,1,0.829,162.702,4,0
1108,4720,Death of Cedric,Patrick Doyle,0.135,0.107,11,-23.095,0,0.0375,143.271,4,0
1109,89,Deathmask Divine,The Black Dahlia Murder,0.471,0.993,1,-3.738,1,0.0672,113.996,4,0
1110,1268,Decay Dance,XE-NONE,0.449,0.955,7,-0.296,1,0.308,89.979,4,0
1111,408,"December, 1963 (Oh, What a Night) - 2006 Remaster",Frankie Valli & The Four Seasons,0.728,0.592,1,-9.518,1,0.965,104.407,4,0
1112,5580,Deception,The Crüxshadows,0.626,0.683,0,-4.104,1,0.276,135.043,4,0
1113,4855,Decimate the Weak,Winds of Plague,0.515,0.939,11,-3.326,0,0.396,120.044,3,0
1114,5306,Deck The Halls,SHeDAISY,0.568,0.828,1,-7.123,0,0.407,118.836,4,1
1115,1379,Decode,Paramore,0.277,0.949,10,-4.072,0,0.232,164.102,4,1
1116,4985,Decreasing of Human Population,Lugubre,0.114,0.991,4,-3.443,0,0.0356,157.685,4,0
1117,2809,Deep Circus,Solomun,0.809,0.488,3,-9.637,0,0.379,125.999,4,0
1118,2967,Deep House Soul - JP and Jones Deep Remix,Vas Floyd,0.716,0.731,4,-8.73,0,0.256,125.019,4,0
1119,3871,Deep Inside,Mary J. Blige,0.762,0.566,0,-6.749,1,0.666,129.28,4,1
1120,1536,Deep Inside Of You,Third Eye Blind,0.502,0.591,7,-4.522,1,0.169,81.782,4,1
1121,3623,Deep Water,Portishead,0.709,0.0741,6,-16.567,1,0.383,91.311,4,0
1122,590,"Deep, Deep",Have A Nice Life,0.415,0.962,11,-2.781,0,0.241,135.059,4,0
1123,3914,Deewangi Deewangi,Shaan,0.725,0.918,9,-4.875,1,0.927,107.975,4,0
1124,4856,Defy You,The Offspring,0.491,0.841,11,-3.651,0,0.669,92.296,4,1
1125,4801,Defying Gravity,Glee Cast,0.385,0.545,1,-6.0,1,0.546,152.525,4,1
1126,3405,Dejame Verte,Allison,0.627,0.913,11,-3.262,1,0.725,138.052,4,0
1127,3298,Dem Boyz,Boyz N Da Hood,0.782,0.63,1,-5.683,1,0.295,78.516,4,1
1128,2819,Dem Jeans,Chingy Featuring Jermaine Dupri,0.86,0.903,7,-6.28,1,0.753,85.017,4,1
1129,1875,Demonrape,Urgehal,0.151,0.994,11,-4.993,1,0.0951,150.008,4,0
1130,1762,Den Sidste,Trio Mio,0.424,0.00333,7,-17.803,1,0.901,75.651,4,0
1131,4402,Den blomstertid,Sofia Karlsson,0.358,0.0221,7,-23.869,1,0.546,65.851,4,0
1132,1923,Deposition (Your Heads Will Roll),Destruction,0.504,0.982,2,-3.788,1,0.585,100.038,4,0
1133,4568,Der Infanterist,Negator,0.241,0.924,8,-4.524,0,0.0632,172.114,4,0
1134,3451,Descent into the Depths,Midnight Syndicate,0.0951,0.339,9,-16.066,0,0.189,88.308,4,0
1135,4821,Desert Rose,Sting Featuring Cheb Mami,0.577,0.654,0,-7.9,0,0.13,111.993,4,1
1136,1060,Desi Girl,Vishal-Shekhar,0.746,0.924,8,-6.057,1,0.807,136.051,4,0
1137,1978,Despeinada,Los Teen Tops,0.546,0.66,11,-6.463,0,0.966,169.634,4,0
1138,4203,Desperately,George Strait,0.665,0.386,4,-9.301,1,0.534,93.173,4,1
1139,4819,Destroy,Hirax,0.434,0.75,7,-6.728,1,0.333,128.768,4,0
1140,5089,Destructor,Slaughter Lord,0.177,0.963,9,-10.467,1,0.038,115.56,4,0
1141,3038,Destrózame,INSITE,0.482,0.929,0,-5.595,1,0.317,97.543,4,0
1142,5620,Det Bedragne Skind,Trio Mio,0.494,0.398,7,-7.239,1,0.874,129.112,5,0
1143,328,"Deus Passus, ""St. Luke Passion"": Das ist mein Leib (Soprano, Mezzo-Soprano, Alto, Tenor, Bass)",Wolfgang Rihm,0.194,0.00511,0,-43.178,0,0.0321,84.79,4,0
1144,5716,"Deus Passus, ""St. Luke Passion"": Popule meus (Mezzo-Soprano)",Wolfgang Rihm,0.238,0.0165,11,-33.429,0,0.0323,95.54,3,0
1145,2827,"Deus Passus, ""St. Luke Passion"": Potum meum (Mezzo-Soprano)",Wolfgang Rihm,0.181,0.03,5,-33.741,0,0.0341,143.429,4,0
1146,2080,"Deus Passus, ""St. Luke Passion"": Und er ging hinaus (Soprano, Mezzo-Soprano, Alto, Tenor, Bass)",Wolfgang Rihm,0.176,0.0436,9,-30.039,0,0.036,77.046,3,0
1147,1815,Devil's Daughter,Brother Firetribe,0.528,0.808,7,-4.615,0,0.343,130.001,4,0
1148,3472,Devils & Dust,Bruce Springsteen,0.638,0.443,2,-6.86,1,0.556,111.079,4,1
1149,1024,Devils Get Dropped,Pettidee,0.726,0.719,11,-6.009,0,0.437,176.122,4,0
1150,2803,Devotion And Desire,Bayside,0.296,0.9,2,-4.918,0,0.286,184.256,4,0
1151,5263,Dey Know,Shawty Lo,0.428,0.714,8,-5.574,1,0.678,110.017,3,1
1152,4161,Dheera Sameere (Ashtapadi),E. Gayathri,0.523,0.68,6,-6.501,0,0.624,165.786,4,0
1153,3960,Dia Artio,Wolves In The Throne Room,0.131,0.474,9,-8.203,0,0.103,77.333,3,0
1154,5718,Dial My Number - Radio Mix,Master Blaster,0.641,0.988,0,-8.062,1,0.831,137.025,4,0
1155,4405,Diamonds From Sierra Leone,Kanye West,0.671,0.814,7,-3.768,1,0.38,96.985,4,1
1156,1748,Diamonds and Rust,Blackmore's Night,0.468,0.478,3,-8.637,0,0.0754,136.904,4,0
1157,5657,Diary,Alicia Keys Featuring Tony! Toni! Tone!,0.609,0.445,7,-9.129,1,0.166,118.393,3,1
1158,4453,Dictaphone’s Lament,Tycho,0.566,0.556,0,-9.312,1,0.266,75.983,4,0
1159,2248,Did My Time,Korn,0.546,0.864,1,-3.893,1,0.274,93.022,4,1
1160,2866,Diddy,P. Diddy Featuring The Neptunes,0.845,0.884,6,-4.506,0,0.904,104.536,4,1
1161,5562,Die Another Day,Madonna,0.792,0.797,0,-5.166,0,0.491,123.993,4,1
1162,1529,Die By Power,Slaughter Lord,0.106,0.996,2,-10.367,1,0.0283,86.128,4,0
1163,2624,Died In Your Arms - Original Mix Edit,Alex M.,0.583,0.959,10,-4.506,0,0.345,141.982,4,0
1164,4638,Diesel Uterus,Mnemic,0.351,0.975,1,-4.427,1,0.0556,143.99,4,0
1165,868,Dietro casa,Ludovico Einaudi,0.385,0.0944,8,-28.817,1,0.0289,103.808,4,0
1166,1936,Differences,Ginuwine,0.562,0.594,3,-4.578,0,0.423,62.876,4,1
1167,3350,Different,Egypt Central,0.483,0.946,6,-3.791,1,0.594,99.895,4,0
1168,346,Different World - 2015 Remaster,Iron Maiden,0.406,0.975,4,-4.285,0,0.602,91.826,4,0
1169,2111,Dig,Incubus,0.45,0.895,11,-4.739,1,0.463,77.577,4,1
1170,3838,Dig In,Lenny Kravitz,0.671,0.921,9,-3.878,1,0.825,118.424,4,1
1171,4788,Digger Is a Dancer,Digger Dance,0.879,0.608,6,-9.911,1,0.819,89.014,4,0
1172,1872,Dil Aaj Shair Hai - Gambler / Soundtrack Version,Kishore Kumar,0.427,0.55,4,-5.114,0,0.445,141.003,3,0
1173,3444,"Dil Dena Hai to Dil De - From ""Hum Pyar Tumhi Se Kar Baithe""",Alka Yagnik,0.549,0.594,7,-10.013,0,0.827,79.585,4,0
1174,4060,Dilemma,Nelly Featuring Kelly Rowland,0.727,0.552,2,-8.074,0,0.607,168.189,4,1
1175,2813,Dime Que,Allison,0.429,0.615,0,-4.703,1,0.147,173.971,4,0
1176,5340,Diminished To B,Necrophagist,0.323,0.962,1,-8.556,1,0.16,111.893,4,0
1177,1906,Ding Dong Punk Rock Song,Normahl,0.403,0.985,2,-2.482,1,0.498,140.139,4,0
1178,4215,Dip It Low,Christina Milian,0.791,0.718,11,-4.209,0,0.568,84.576,4,1
1179,5319,Dirrty,Christina Aguilera Featuring Redman,0.64,0.889,2,-3.073,1,0.436,99.931,4,1
1180,2462,Dirt Off Your Shoulder,JAY-Z,0.785,0.68,1,-6.726,1,0.745,163.962,4,1
1181,4999,Dirty,Grendel,0.499,0.987,8,-5.335,1,0.195,140.026,4,0
1182,1553,Dirty Little Secret,The All-American Rejects,0.465,0.954,10,-4.251,1,0.458,143.85,4,1
1183,937,Dirty Love,Division Of Laura Lee,0.365,0.976,6,-3.481,1,0.668,148.093,4,0
1184,1609,Dirty Old Town,Ian Campbell Folk Group,0.644,0.32,1,-10.202,0,0.454,111.104,4,0
1185,4492,Disco Future,Metal Boys,0.751,0.355,8,-15.202,1,0.115,130.68,4,0
1186,3813,Disco Inferno,50 Cent,0.925,0.659,3,-4.763,1,0.71,97.018,4,1
1187,1991,Discoblood (Demo),Drunkard,0.24,0.964,1,-3.765,1,0.125,119.79,4,0
1188,3732,Disconnect The Dots,of Montreal,0.527,0.861,8,-6.554,0,0.875,136.989,4,0
1189,5274,Discoteca,Exchpoptrue,0.821,0.717,9,-10.635,0,0.617,119.972,4,0
1190,2129,Discount Bill,Metal Boys,0.603,0.778,11,-7.044,0,0.855,174.281,4,0
1191,4111,Disease,matchbox twenty,0.541,0.833,8,-4.647,0,0.84,115.052,4,1
1192,3926,Disjustice,Sam Black Church,0.391,0.725,2,-11.217,1,0.214,95.709,4,0
1193,5480,Dissconnect Massconnect,Transport League,0.201,0.861,1,-3.642,1,0.203,83.227,4,0
1194,3703,District of Misery,Oceano,0.599,0.988,6,-3.337,1,0.0541,124.993,4,0
1195,3608,Disturbia,Rihanna,0.707,0.813,11,-4.515,0,0.722,124.921,4,1
1196,3802,Divebomb - Crystal Castles Remix,The Whip,0.58,0.755,0,-11.098,0,0.645,127.009,4,0
1197,1209,Divenire,Ludovico Einaudi,0.144,0.21,7,-15.425,1,0.084,88.771,3,0
1198,2503,Divide & Conquer,Nausea,0.139,0.976,10,-8.029,0,0.324,170.663,4,0
1199,1633,Divine Light,Pantokrator,0.371,0.989,1,-5.3,0,0.106,127.693,4,0
1200,6,Divorced,Blacklisted,0.365,0.922,1,-2.644,1,0.29,77.25,4,0
1201,701,Djazeria,Mon Cote Punk,0.729,0.749,11,-6.651,0,0.793,85.965,4,0
1202,5054,Do I,Luke Bryan,0.581,0.691,9,-5.33,1,0.299,137.985,4,1
1203,5231,Do I Make You Proud,Taylor Hicks,0.463,0.524,1,-8.207,1,0.308,144.055,4,1
1204,1249,Do It Again (Put Ya Hands Up),Jay-Z Featuring Beanie Sigel & Amil,0.771,0.826,7,-7.458,1,0.338,98.368,4,1
1205,5134,Do It Anyway,Steal Vybe,0.755,0.378,11,-12.573,1,0.87,128.006,4,0
1206,342,Do It To It,Cherish Featuring Sean Paul Of The YoungBloodZ,0.826,0.67,2,-5.559,1,0.794,74.007,4,1
1207,3046,Do It Well,Jennifer Lopez,0.763,0.81,5,-5.118,0,0.437,108.004,4,1
1208,3017,Do Somethin',Britney Spears,0.845,0.935,4,-3.262,1,0.962,129.943,4,1
1209,3708,Do You,Ne-Yo,0.588,0.614,5,-5.857,0,0.59,121.299,5,1
1210,2132,Do You Believe Me Now,Jimmy Wayne,0.503,0.827,4,-4.046,1,0.376,161.834,4,1
1211,4330,Do You Remember,Jay Sean Featuring Sean Paul & Lil Jon,0.855,0.668,11,-4.892,1,0.803,125.846,4,1
1212,451,Do You Run Away Now - Techno Kingdom Mix,Cappella,0.716,0.736,9,-11.715,1,0.617,144.993,4,0
1213,4730,Do You Want Fries With That,Tim McGraw,0.604,0.802,7,-3.995,1,0.671,135.999,4,1
1214,718,Do You Want To,Franz Ferdinand,0.413,0.942,0,-2.871,1,0.759,123.085,4,1
1215,251,Doctor Doctor,Michael Schenker,0.251,0.875,2,-3.938,0,0.308,136.122,4,0
1216,3714,Doctor Doctor (Live),Uli Jon Roth,0.2,0.917,2,-5.912,0,0.183,76.351,4,0
1217,2188,Doe Boy Fresh,Three 6 Mafia Featuring Chamillionaire,0.8,0.619,4,-5.728,1,0.75,152.329,4,1
1218,4456,Doesn't Mean Anything,Alicia Keys,0.712,0.407,4,-7.104,0,0.0997,103.97,4,1
1219,5501,Doesn't Remind Me,Audioslave,0.457,0.768,9,-3.592,1,0.232,99.739,4,1
1220,3070,Dogs Of War: Main Title,Christopher Lennertz,0.0958,0.199,3,-14.773,1,0.0397,78.095,3,0
1221,5378,Doing Too Much,Paula DeAnda Featuring Baby Bash,0.716,0.668,2,-5.136,1,0.744,141.006,4,1
1222,3606,Don't Ask Me How I Know,Bobby Pinson,0.529,0.724,2,-4.798,1,0.472,83.98,4,1
1223,2151,Don't Blink,Kenny Chesney,0.604,0.605,4,-8.516,1,0.647,147.925,4,1
1224,1630,Don't Bother,Shakira,0.617,0.741,7,-4.094,1,0.222,129.976,4,1
1225,4722,Don't Call Me Baby,Madison Avenue,0.808,0.982,3,-6.588,0,0.961,124.999,4,1
1226,3542,Don't Cha,The Pussycat Dolls Featuring Busta Rhymes,0.877,0.637,1,-3.493,0,0.569,119.988,4,1
1227,4775,Don't Dream It's Over,Sixpence None The Richer,0.549,0.651,5,-8.122,1,0.444,80.934,4,1
1228,2121,Don't Forget,Demi Lovato,0.641,0.451,4,-7.694,1,0.612,179.967,4,1
1229,5344,Don't Forget About Us,Mariah Carey,0.7,0.529,10,-6.816,0,0.386,143.555,4,1
1230,2124,Don't Forget To Remember Me,Carrie Underwood,0.434,0.608,2,-4.281,1,0.331,78.606,4,1
1231,3718,Don't Happen Twice,Kenny Chesney,0.499,0.708,7,-7.029,1,0.617,158.785,4,1
1232,2163,Don't Know Why,Pat Metheny,0.367,0.23,7,-16.453,1,0.198,204.883,4,0
1233,1787,Don't Know Why,Norah Jones,0.732,0.198,5,-11.775,1,0.618,88.174,4,1
1234,3619,Don't Let Go,Deepfield,0.38,0.879,3,-4.224,0,0.456,149.751,4,0
1235,475,Don't Let Me Get Me,P!nk,0.621,0.849,3,-4.754,1,0.62,98.523,4,1
1236,1399,Don't Lie,The Black Eyed Peas,0.662,0.785,9,-5.299,1,0.602,89.882,4,1
1237,1718,Don't Make Me,Blake Shelton,0.513,0.546,5,-5.703,1,0.245,141.876,4,1
1238,2868,Don't Make Me a Target,Spoon,0.485,0.584,4,-8.499,0,0.716,145.047,4,0
1239,867,Don't Matter,Akon,0.798,0.443,2,-6.062,1,0.354,125.232,4,1
1240,4066,Don't Mess With My Man,Nivea Featuring Brian & Brandon Casey,0.879,0.73,11,-4.369,0,0.885,99.925,4,1
1241,4220,Don't Phunk With My Heart,The Black Eyed Peas,0.689,0.929,5,-2.76,0,0.609,130.899,4,1
1242,1493,Don't Rain On My Parade,Glee Cast,0.483,0.691,4,-5.223,1,0.597,79.666,4,1
1243,1771,Don't Say Goodbye,Paulina Rubio,0.654,0.833,6,-5.193,0,0.696,119.874,4,1
1244,2659,"Don't Say No, Just Say Yes",Avant,0.638,0.504,3,-5.641,0,0.504,139.99,4,1
1245,5392,Don't Say You Love Me,M2M,0.627,0.723,1,-6.241,0,0.596,97.555,4,1
1246,1798,Don't Stop,Blessed By A Broken Heart,0.568,0.905,1,-2.509,1,0.425,102.492,4,0
1247,3655,Don't Stop Believin',Glee Cast,0.473,0.604,7,-4.034,1,0.271,123.857,4,1
1248,1873,Don't Stop The Music,Rihanna,0.835,0.669,6,-5.582,0,0.542,122.668,4,1
1249,5410,Don't Take Your Love Away,Avant,0.451,0.523,7,-5.53,1,0.393,186.056,3,1
1250,4660,Don't Tell Me,Avril Lavigne,0.523,0.795,4,-2.92,1,0.484,144.106,4,1
1251,4595,Don't Tell Me,Madonna,0.699,0.618,7,-7.338,1,0.679,99.965,4,1
1252,5128,Don't Think I Can't Love You,Jake Owen,0.435,0.558,10,-5.423,1,0.203,115.742,3,1
1253,1309,Don't Think I Don't Think About It,Darius Rucker,0.578,0.752,9,-5.264,1,0.405,149.689,4,1
1254,1346,Don't Think I'm Not,Kandi,0.859,0.622,11,-8.196,1,0.433,134.007,4,1
1255,3500,Don't Treat Me Badly - Remastered,Jeanette Biedermann,0.724,0.678,11,-4.656,0,0.75,97.043,4,0
1256,5720,Don't Trust Me,3OH!3,0.791,0.713,5,-3.742,0,0.514,130.012,4,1
1257,230,Don't Wait,Dashboard Confessional,0.422,0.836,3,-4.088,1,0.165,154.013,4,1
1258,2535,Don't Wanna Try,Frankie J,0.655,0.433,5,-7.577,0,0.199,130.127,4,1
1259,1406,Don't Worry 'Bout A Thing,SHeDAISY,0.695,0.847,9,-2.118,1,0.68,98.003,4,1
1260,3840,Don't You Evah,Spoon,0.77,0.615,6,-7.165,1,0.961,120.891,4,0
1261,832,Don't You Forget It,Glenn Lewis,0.708,0.513,6,-7.748,0,0.31,89.0,4,1
1262,2815,Donna Diana: Menuetto,Carl Maria von Weber,0.363,0.0325,9,-25.905,1,0.436,91.088,3,0
1263,4191,Doom On Ice,Minotauri,0.131,0.752,0,-7.092,1,0.209,87.389,4,0
1264,2951,Door 2.12,Mnemic,0.485,0.943,8,-4.315,1,0.316,99.098,4,0
1265,3918,"Dooriyan (From ""Love Aaj Kal"")",Mohit Chauhan,0.517,0.716,7,-6.582,0,0.594,122.952,4,0
1266,594,Dope House Family,South Park Mexican,0.764,0.72,1,-3.086,0,0.515,85.993,4,0
1267,415,Dope House Intro,South Park Mexican,0.642,0.705,11,-6.976,0,0.201,157.08,4,0
1268,3536,Dopesmoker,Sleep,0.16,0.572,5,-6.949,1,0.0932,96.926,4,0
1269,4064,Dopethrone,Electric Wizard,0.171,0.724,3,-5.444,1,0.264,118.944,4,0
1270,2481,Dortmund '05,Angerfist,0.51,0.94,5,-7.166,1,0.16,169.977,3,0
1271,4588,Dorval,Julia Kent,0.368,0.216,2,-13.188,1,0.0612,107.868,4,0
1272,2018,Double-bass improvisation,Barry Guy,0.317,0.000348,5,-39.614,1,0.551,68.821,4,0
1273,4430,Down,Jay Sean Featuring Lil Wayne,0.657,0.695,2,-4.493,1,0.683,65.997,4,1
1274,5827,Down 4 U,"Irv Gotti Presents The Inc. Featuring Ja Rule, Ashanti, Charli Baltimore & Vita",0.64,0.591,7,-7.441,1,0.533,83.132,4,1
1275,4373,Down And Out,Cam'Ron Featuring Kanye West & Syleena Johnson,0.74,0.841,6,-2.891,0,0.673,83.007,4,1
1276,3917,Down The Road,Kenny Chesney With Mac McAnally,0.63,0.497,4,-11.616,1,0.492,77.899,4,1
1277,5476,Downfall,TRUSTcompany,0.31,0.94,6,-3.395,1,0.454,128.682,5,1
1278,4522,Downtime,Jo Dee Messina,0.566,0.887,6,-3.583,1,0.704,109.806,4,1
1279,4181,Draw Japan,The Horrors,0.479,0.95,9,-4.885,1,0.69,96.653,4,0
1280,2669,Dream Girl,Kolohe Kai,0.595,0.507,0,-7.152,1,0.707,134.189,4,0
1281,729,Dream On,Depeche Mode,0.811,0.563,10,-9.452,0,0.631,127.986,4,1
1282,3807,Dreamer,Chris Brown,0.374,0.826,0,-5.175,1,0.342,89.785,4,1
1283,1892,Dreaming With A Broken Heart,John Mayer,0.608,0.351,0,-9.316,1,0.157,135.976,4,1
1284,2894,Dreams,The Game,0.63,0.78,6,-5.353,1,0.281,155.779,4,1
1285,2835,Dreams,Diana DeGarmo,0.551,0.617,10,-5.709,1,0.292,128.19,4,1
1286,616,Dressed For Friend Requests,"Drop Dead, Gorgeous",0.188,0.889,0,-4.91,0,0.138,96.543,4,0
1287,521,Drift,Jan Jelinek,0.859,0.315,6,-18.074,0,0.153,120.518,4,0
1288,5629,Drift & Die,Puddle Of Mudd,0.434,0.845,11,-4.316,1,0.332,96.073,4,1
1289,4127,Drift Away,Uncle Kracker Featuring Dobie Gray,0.583,0.66,11,-5.078,1,0.861,151.956,4,1
1290,3631,Drifts,After The Burial,0.256,0.983,8,-3.528,1,0.0673,137.358,4,0
1291,1363,Drink a Rum,Lord Kitchener,0.753,0.761,8,-7.872,1,0.967,109.127,4,0
1292,5755,Drinkin' Bone,Tracy Byrd,0.77,0.833,5,-4.536,1,0.964,109.928,4,1
1293,2466,Drive,Assemblage 23,0.518,0.859,1,-8.879,0,0.395,129.982,4,0
1294,3794,Drive,Incubus,0.645,0.792,4,-7.34,0,0.666,90.565,4,1
1295,225,Drive (For Daddy Gene),Alan Jackson,0.709,0.61,11,-7.206,1,0.475,125.189,4,1
1296,3988,Drop It Like It's Hot,Snoop Dogg Featuring Pharrell,0.888,0.632,1,-3.872,1,0.662,91.979,4,1
1297,4743,Drop It Low,Ester Dean Featuring Chris Brown,0.723,0.714,11,-5.036,1,0.386,88.047,4,1
1298,4266,Drown The Inland Mere,Novembers Doom,0.396,0.974,6,-4.503,1,0.119,159.774,4,0
1299,2290,Drowning,Backstreet Boys,0.568,0.782,6,-5.968,1,0.481,141.942,4,1
1300,574,Drugs Or Jesus,Tim McGraw,0.498,0.673,0,-4.589,1,0.278,146.943,4,1
1301,1404,Drumfields House,Full Moon Fashions,0.806,0.835,6,-9.48,1,0.467,117.864,4,0
1302,1121,Drunk with Satan,Drunkard,0.266,0.93,10,-6.734,0,0.274,131.669,4,0
1303,2428,Du Wirst Bald Geschichte Sein,Joachim Witt,0.555,0.967,7,-5.955,1,0.723,124.998,4,0
1304,2021,Du bleibst immer noch du - Alternative Pop Mix,Yvonne Catterfeld,0.618,0.624,9,-3.648,1,0.356,135.79,4,0
1305,5700,Dubforce,Synapscape,0.386,0.966,10,-6.253,0,0.241,137.34,4,0
1306,1841,Dude,Beenie Man Featuring Ms. Thing,0.71,0.653,5,-8.305,1,0.943,94.007,4,1
