index,Track,Artist,Danceability,Energy,Key,Loudness,Mode,Valence,Tempo,Time Signature,Target
328,"Deus Passus, ""St. Luke Passion"": Das ist mein Leib (Soprano, Mezzo-Soprano, Alto, Tenor, Bass)",Wolfgang Rihm,0.194,0.00511,0,-43.178,0,0.0321,84.79,4,0
5716,"Deus Passus, ""St. Luke Passion"": Popule meus (Mezzo-Soprano)",Wolfgang Rihm,0.238,0.0165,11,-33.429,0,0.0323,95.54,3,0
2827,"Deus Passus, ""St. Luke Passion"": Potum meum (Mezzo-Soprano)",Wolfgang Rihm,0.181,0.03,5,-33.741,0,0.0341,143.429,4,0
2080,"Deus Passus, ""St. Luke Passion"": Und er ging hinaus (Soprano, Mezzo-Soprano, Alto, Tenor, Bass)",Wolfgang Rihm,0.176,0.0436,9,-30.039,0,0.036,77.046,3,0
1815,Devil's Daughter,Brother Firetribe,0.528,0.808,7,-4.615,0,0.343,130.001,4,0
3472,Devils & Dust,Bruce Springsteen,0.638,0.443,2,-6.86,1,0.556,111.079,4,1
1024,Devils Get Dropped,Pettidee,0.726,0.719,11,-6.009,0,0.437,176.122,4,0
2803,Devotion And Desire,Bayside,0.296,0.9,2,-4.918,0,0.286,184.256,4,0
5263,Dey Know,Shawty Lo,0.428,0.714,8,-5.574,1,0.678,110.017,3,1
4161,Dheera Sameere (Ashtapadi),E. Gayathri,0.523,0.68,6,-6.501,0,0.624,165.786,4,0
3960,Dia Artio,Wolves In The Throne Room,0.131,0.474,9,-8.203,0,0.103,77.333,3,0
5718,Dial My Number - Radio Mix,Master Blaster,0.641,0.988,0,-8.062,1,0.831,137.025,4,0
4405,Diamonds From Sierra Leone,Kanye West,0.671,0.814,7,-3.768,1,0.38,96.985,4,1
1748,Diamonds and Rust,Blackmore's Night,0.468,0.478,3,-8.637,0,0.0754,136.904,4,0
5657,Diary,Alicia Keys Featuring Tony! Toni! Tone!,0.609,0.445,7,-9.129,1,0.166,118.393,3,1
4453,Dictaphone’s Lament,Tycho,0.566,0.556,0,-9.312,1,0.266,75.983,4,0
2248,Did My Time,Korn,0.546,0.864,1,-3.893,1,0.274,93.022,4,1
2866,Diddy,P. Diddy Featuring The Neptunes,0.845,0.884,6,-4.506,0,0.904,104.536,4,1
5562,Die Another Day,Madonna,0.792,0.797,0,-5.166,0,0.491,123.993,4,1
1529,Die By Power,Slaughter Lord,0.106,0.996,2,-10.367,1,0.0283,86.128,4,0
2624,Died In Your Arms - Original Mix Edit,Alex M.,0.583,0.959,10,-4.506,0,0.345,141.982,4,0
4638,Diesel Uterus,Mnemic,0.351,0.975,1,-4.427,1,0.0556,143.99,4,0
868,Dietro casa,Ludovico Einaudi,0.385,0.0944,8,-28.817,1,0.0289,103.808,4,0
1936,Differences,Ginuwine,0.562,0.594,3,-4.578,0,0.423,62.876,4,1
3350,Different,Egypt Central,0.483,0.946,6,-3.791,1,0.594,99.895,4,0
346,Different World - 2015 Remaster,Iron Maiden,0.406,0.975,4,-4.285,0,0.602,91.826,4,0
2111,Dig,Incubus,0.45,0.895,11,-4.739,1,0.463,77.577,4,1
3838,Dig In,Lenny Kravitz,0.671,0.921,9,-3.878,1,0.825,118.424,4,1
4788,Digger Is a Dancer,Digger Dance,0.879,0.608,6,-9.911,1,0.819,89.014,4,0
1872,Dil Aaj Shair Hai - Gambler / Soundtrack Version,Kishore Kumar,0.427,0.55,4,-5.114,0,0.445,141.003,3,0
3444,"Dil Dena Hai to Dil De - From ""Hum Pyar Tumhi Se Kar Baithe""",Alka Yagnik,0.549,0.594,7,-10.013,0,0.827,79.585,4,0
4060,Dilemma,Nelly Featuring Kelly Rowland,0.727,0.552,2,-8.074,0,0.607,168.189,4,1
2813,Dime Que,Allison,0.429,0.615,0,-4.703,1,0.147,173.971,4,0
5340,Diminished To B,Necrophagist,0.323,0.962,1,-8.556,1,0.16,111.893,4,0
1906,Ding Dong Punk Rock Song,Normahl,0.403,0.985,2,-2.482,1,0.498,140.139,4,0
4215,Dip It Low,Christina Milian,0.791,0.718,11,-4.209,0,0.568,84.576,4,1
5319,Dirrty,Christina Aguilera Featuring Redman,0.64,0.889,2,-3.073,1,0.436,99.931,4,1
2462,Dirt Off Your Shoulder,JAY-Z,0.785,0.68,1,-6.726,1,0.745,163.962,4,1
4999,Dirty,Grendel,0.499,0.987,8,-5.335,1,0.195,140.026,4,0
1553,Dirty Little Secret,The All-American Rejects,0.465,0.954,10,-4.251,1,0.458,143.85,4,1
937,Dirty Love,Division Of Laura Lee,0.365,0.976,6,-3.481,1,0.668,148.093,4,0
1609,Dirty Old Town,Ian Campbell Folk Group,0.644,0.32,1,-10.202,0,0.454,111.104,4,0
4492,Disco Future,Metal Boys,0.751,0.355,8,-15.202,1,0.115,130.68,4,0
3813,Disco Inferno,50 Cent,0.925,0.659,3,-4.763,1,0.71,97.018,4,1
1991,Discoblood (Demo),Drunkard,0.24,0.964,1,-3.765,1,0.125,119.79,4,0
3732,Disconnect The Dots,of Montreal,0.527,0.861,8,-6.554,0,0.875,136.989,4,0
5274,Discoteca,Exchpoptrue,0.821,0.717,9,-10.635,0,0.617,119.972,4,0
2129,Discount Bill,Metal Boys,0.603,0.778,11,-7.044,0,0.855,174.281,4,0
4111,Disease,matchbox twenty,0.541,0.833,8,-4.647,0,0.84,115.052,4,1
3926,Disjustice,Sam Black Church,0.391,0.725,2,-11.217,1,0.214,95.709,4,0
5480,Dissconnect Massconnect,Transport League,0.201,0.861,1,-3.642,1,0.203,83.227,4,0
3703,District of Misery,Oceano,0.599,0.988,6,-3.337,1,0.0541,124.993,4,0
3608,Disturbia,Rihanna,0.707,0.813,11,-4.515,0,0.722,124.921,4,1
3802,Divebomb - Crystal Castles Remix,The Whip,0.58,0.755,0,-11.098,0,0.645,127.009,4,0
1209,Divenire,Ludovico Einaudi,0.144,0.21,7,-15.425,1,0.084,88.771,3,0
2503,Divide & Conquer,Nausea,0.139,0.976,10,-8.029,0,0.324,170.663,4,0
1633,Divine Light,Pantokrator,0.371,0.989,1,-5.3,0,0.106,127.693,4,0
6,Divorced,Blacklisted,0.365,0.922,1,-2.644,1,0.29,77.25,4,0
701,Djazeria,Mon Cote Punk,0.729,0.749,11,-6.651,0,0.793,85.965,4,0
5054,Do I,Luke Bryan,0.581,0.691,9,-5.33,1,0.299,137.985,4,1
5231,Do I Make You Proud,Taylor Hicks,0.463,0.524,1,-8.207,1,0.308,144.055,4,1
1249,Do It Again (Put Ya Hands Up),Jay-Z Featuring Beanie Sigel & Amil,0.771,0.826,7,-7.458,1,0.338,98.368,4,1
5134,Do It Anyway,Steal Vybe,0.755,0.378,11,-12.573,1,0.87,128.006,4,0
342,Do It To It,Cherish Featuring Sean Paul Of The YoungBloodZ,0.826,0.67,2,-5.559,1,0.794,74.007,4,1
3046,Do It Well,Jennifer Lopez,0.763,0.81,5,-5.118,0,0.437,108.004,4,1
3017,Do Somethin',Britney Spears,0.845,0.935,4,-3.262,1,0.962,129.943,4,1
3708,Do You,Ne-Yo,0.588,0.614,5,-5.857,0,0.59,121.299,5,1
2132,Do You Believe Me Now,Jimmy Wayne,0.503,0.827,4,-4.046,1,0.376,161.834,4,1
4330,Do You Remember,Jay Sean Featuring Sean Paul & Lil Jon,0.855,0.668,11,-4.892,1,0.803,125.846,4,1
451,Do You Run Away Now - Techno Kingdom Mix,Cappella,0.716,0.736,9,-11.715,1,0.617,144.993,4,0
4730,Do You Want Fries With That,Tim McGraw,0.604,0.802,7,-3.995,1,0.671,135.999,4,1
718,Do You Want To,Franz Ferdinand,0.413,0.942,0,-2.871,1,0.759,123.085,4,1
251,Doctor Doctor,Michael Schenker,0.251,0.875,2,-3.938,0,0.308,136.122,4,0
3714,Doctor Doctor (Live),Uli Jon Roth,0.2,0.917,2,-5.912,0,0.183,76.351,4,0
2188,Doe Boy Fresh,Three 6 Mafia Featuring Chamillionaire,0.8,0.619,4,-5.728,1,0.75,152.329,4,1
4456,Doesn't Mean Anything,Alicia Keys,0.712,0.407,4,-7.104,0,0.0997,103.97,4,1
5501,Doesn't Remind Me,Audioslave,0.457,0.768,9,-3.592,1,0.232,99.739,4,1
3070,Dogs Of War: Main Title,Christopher Lennertz,0.0958,0.199,3,-14.773,1,0.0397,78.095,3,0
5378,Doing Too Much,Paula DeAnda Featuring Baby Bash,0.716,0.668,2,-5.136,1,0.744,141.006,4,1
3606,Don't Ask Me How I Know,Bobby Pinson,0.529,0.724,2,-4.798,1,0.472,83.98,4,1
2151,Don't Blink,Kenny Chesney,0.604,0.605,4,-8.516,1,0.647,147.925,4,1
1630,Don't Bother,Shakira,0.617,0.741,7,-4.094,1,0.222,129.976,4,1
4722,Don't Call Me Baby,Madison Avenue,0.808,0.982,3,-6.588,0,0.961,124.999,4,1
3542,Don't Cha,The Pussycat Dolls Featuring Busta Rhymes,0.877,0.637,1,-3.493,0,0.569,119.988,4,1
4775,Don't Dream It's Over,Sixpence None The Richer,0.549,0.651,5,-8.122,1,0.444,80.934,4,1
2121,Don't Forget,Demi Lovato,0.641,0.451,4,-7.694,1,0.612,179.967,4,1
5344,Don't Forget About Us,Mariah Carey,0.7,0.529,10,-6.816,0,0.386,143.555,4,1
2124,Don't Forget To Remember Me,Carrie Underwood,0.434,0.608,2,-4.281,1,0.331,78.606,4,1
3718,Don't Happen Twice,Kenny Chesney,0.499,0.708,7,-7.029,1,0.617,158.785,4,1
2163,Don't Know Why,Pat Metheny,0.367,0.23,7,-16.453,1,0.198,204.883,4,0
1787,Don't Know Why,Norah Jones,0.732,0.198,5,-11.775,1,0.618,88.174,4,1
3619,Don't Let Go,Deepfield,0.38,0.879,3,-4.224,0,0.456,149.751,4,0
475,Don't Let Me Get Me,P!nk,0.621,0.849,3,-4.754,1,0.62,98.523,4,1
1399,Don't Lie,The Black Eyed Peas,0.662,0.785,9,-5.299,1,0.602,89.882,4,1
1718,Don't Make Me,Blake Shelton,0.513,0.546,5,-5.703,1,0.245,141.876,4,1
2868,Don't Make Me a Target,Spoon,0.485,0.584,4,-8.499,0,0.716,145.047,4,0
867,Don't Matter,Akon,0.798,0.443,2,-6.062,1,0.354,125.232,4,1
4066,Don't Mess With My Man,Nivea Featuring Brian & Brandon Casey,0.879,0.73,11,-4.369,0,0.885,99.925,4,1
4220,Don't Phunk With My Heart,The Black Eyed Peas,0.689,0.929,5,-2.76,0,0.609,130.899,4,1
1493,Don't Rain On My Parade,Glee Cast,0.483,0.691,4,-5.223,1,0.597,79.666,4,1
1771,Don't Say Goodbye,Paulina Rubio,0.654,0.833,6,-5.193,0,0.696,119.874,4,1
2659,"Don't Say No, Just Say Yes",Avant,0.638,0.504,3,-5.641,0,0.504,139.99,4,1
5392,Don't Say You Love Me,M2M,0.627,0.723,1,-6.241,0,0.596,97.555,4,1
1798,Don't Stop,Blessed By A Broken Heart,0.568,0.905,1,-2.509,1,0.425,102.492,4,0
3655,Don't Stop Believin',Glee Cast,0.473,0.604,7,-4.034,1,0.271,123.857,4,1
1873,Don't Stop The Music,Rihanna,0.835,0.669,6,-5.582,0,0.542,122.668,4,1
5410,Don't Take Your Love Away,Avant,0.451,0.523,7,-5.53,1,0.393,186.056,3,1
4660,Don't Tell Me,Avril Lavigne,0.523,0.795,4,-2.92,1,0.484,144.106,4,1
4595,Don't Tell Me,Madonna,0.699,0.618,7,-7.338,1,0.679,99.965,4,1
5128,Don't Think I Can't Love You,Jake Owen,0.435,0.558,10,-5.423,1,0.203,115.742,3,1
1309,Don't Think I Don't Think About It,Darius Rucker,0.578,0.752,9,-5.264,1,0.405,149.689,4,1
1346,Don't Think I'm Not,Kandi,0.859,0.622,11,-8.196,1,0.433,134.007,4,1
3500,Don't Treat Me Badly - Remastered,Jeanette Biedermann,0.724,0.678,11,-4.656,0,0.75,97.043,4,0
5720,Don't Trust Me,3OH!3,0.791,0.713,5,-3.742,0,0.514,130.012,4,1
230,Don't Wait,Dashboard Confessional,0.422,0.836,3,-4.088,1,0.165,154.013,4,1
2535,Don't Wanna Try,Frankie J,0.655,0.433,5,-7.577,0,0.199,130.127,4,1
1406,Don't Worry 'Bout A Thing,SHeDAISY,0.695,0.847,9,-2.118,1,0.68,98.003,4,1
3840,Don't You Evah,Spoon,0.77,0.615,6,-7.165,1,0.961,120.891,4,0
832,Don't You Forget It,Glenn Lewis,0.708,0.513,6,-7.748,0,0.31,89.0,4,1
2815,Donna Diana: Menuetto,Carl Maria von Weber,0.363,0.0325,9,-25.905,1,0.436,91.088,3,0
4191,Doom On Ice,Minotauri,0.131,0.752,0,-7.092,1,0.209,87.389,4,0
2951,Door 2.12,Mnemic,0.485,0.943,8,-4.315,1,0.316,99.098,4,0
3918,"Dooriyan (From ""Love Aaj Kal"")",Mohit Chauhan,0.517,0.716,7,-6.582,0,0.594,122.952,4,0
594,Dope House Family,South Park Mexican,0.764,0.72,1,-3.086,0,0.515,85.993,4,0
415,Dope House Intro,South Park Mexican,0.642,0.705,11,-6.976,0,0.201,157.08,4,0
3536,Dopesmoker,Sleep,0.16,0.572,5,-6.949,1,0.0932,96.926,4,0
4064,Dopethrone,Electric Wizard,0.171,0.724,3,-5.444,1,0.264,118.944,4,0
2481,Dortmund '05,Angerfist,0.51,0.94,5,-7.166,1,0.16,169.977,3,0
4588,Dorval,Julia Kent,0.368,0.216,2,-13.188,1,0.0612,107.868,4,0
2018,Double-bass improvisation,Barry Guy,0.317,0.000348,5,-39.614,1,0.551,68.821,4,0
4430,Down,Jay Sean Featuring Lil Wayne,0.657,0.695,2,-4.493,1,0.683,65.997,4,1
5827,Down 4 U,"Irv Gotti Presents The Inc. Featuring Ja Rule, Ashanti, Charli Baltimore & Vita",0.64,0.591,7,-7.441,1,0.533,83.132,4,1
4373,Down And Out,Cam'Ron Featuring Kanye West & Syleena Johnson,0.74,0.841,6,-2.891,0,0.673,83.007,4,1
3917,Down The Road,Kenny Chesney With Mac McAnally,0.63,0.497,4,-11.616,1,0.492,77.899,4,1
5476,Downfall,TRUSTcompany,0.31,0.94,6,-3.395,1,0.454,128.682,5,1
4522,Downtime,Jo Dee Messina,0.566,0.887,6,-3.583,1,0.704,109.806,4,1
4181,Draw Japan,The Horrors,0.479,0.95,9,-4.885,1,0.69,96.653,4,0
2669,Dream Girl,Kolohe Kai,0.595,0.507,0,-7.152,1,0.707,134.189,4,0
729,Dream On,Depeche Mode,0.811,0.563,10,-9.452,0,0.631,127.986,4,1
3807,Dreamer,Chris Brown,0.374,0.826,0,-5.175,1,0.342,89.785,4,1
1892,Dreaming With A Broken Heart,John Mayer,0.608,0.351,0,-9.316,1,0.157,135.976,4,1
2894,Dreams,The Game,0.63,0.78,6,-5.353,1,0.281,155.779,4,1
2835,Dreams,Diana DeGarmo,0.551,0.617,10,-5.709,1,0.292,128.19,4,1
616,Dressed For Friend Requests,"Drop Dead, Gorgeous",0.188,0.889,0,-4.91,0,0.138,96.543,4,0
521,Drift,Jan Jelinek,0.859,0.315,6,-18.074,0,0.153,120.518,4,0
5629,Drift & Die,Puddle Of Mudd,0.434,0.845,11,-4.316,1,0.332,96.073,4,1
4127,Drift Away,Uncle Kracker Featuring Dobie Gray,0.583,0.66,11,-5.078,1,0.861,151.956,4,1
3631,Drifts,After The Burial,0.256,0.983,8,-3.528,1,0.0673,137.358,4,0
1363,Drink a Rum,Lord Kitchener,0.753,0.761,8,-7.872,1,0.967,109.127,4,0
5755,Drinkin' Bone,Tracy Byrd,0.77,0.833,5,-4.536,1,0.964,109.928,4,1
2466,Drive,Assemblage 23,0.518,0.859,1,-8.879,0,0.395,129.982,4,0
3794,Drive,Incubus,0.645,0.792,4,-7.34,0,0.666,90.565,4,1
225,Drive (For Daddy Gene),Alan Jackson,0.709,0.61,11,-7.206,1,0.475,125.189,4,1
3988,Drop It Like It's Hot,Snoop Dogg Featuring Pharrell,0.888,0.632,1,-3.872,1,0.662,91.979,4,1
4743,Drop It Low,Ester Dean Featuring Chris Brown,0.723,0.714,11,-5.036,1,0.386,88.047,4,1
4266,Drown The Inland Mere,Novembers Doom,0.396,0.974,6,-4.503,1,0.119,159.774,4,0
2290,Drowning,Backstreet Boys,0.568,0.782,6,-5.968,1,0.481,141.942,4,1
574,Drugs Or Jesus,Tim McGraw,0.498,0.673,0,-4.589,1,0.278,146.943,4,1
1404,Drumfields House,Full Moon Fashions,0.806,0.835,6,-9.48,1,0.467,117.864,4,0
1121,Drunk with Satan,Drunkard,0.266,0.93,10,-6.734,0,0.274,131.669,4,0
2428,Du Wirst Bald Geschichte Sein,Joachim Witt,0.555,0.967,7,-5.955,1,0.723,124.998,4,0
2021,Du bleibst immer noch du - Alternative Pop Mix,Yvonne Catterfeld,0.618,0.624,9,-3.648,1,0.356,135.79,4,0
5700,Dubforce,Synapscape,0.386,0.966,10,-6.253,0,0.241,137.34,4,0
1841,Dude,Beenie Man Featuring Ms. Thing,0.71,0.653,5,-8.305,1,0.943,94.007,4,1
1157,Dude You Rock,The Gomers,0.535,0.944,7,-8.298,1,0.703,102.936,4,0
614,Duffle Bag Boy,Playaz Circle Featuring Lil Wayne,0.66,0.65,1,-10.516,0,0.685,143.922,4,1
4917,Dulcet,Clubroot,0.633,0.436,9,-7.979,0,0.145,139.978,4,0
3255,Dum I Huet,Joddla Med Siv,0.703,0.867,0,-4.309,1,0.82,96.006,4,0
3760,Dumbledore's Army,Nicholas Hooper,0.337,0.119,7,-21.437,1,0.209,80.265,4,0
716,Dumbledore's Farewell,Nicholas Hooper,0.237,0.062,9,-22.176,0,0.0357,114.738,3,0
5225,Dumbledore's Foreboding,Nicholas Hooper,0.158,0.00712,8,-35.143,1,0.0601,132.005,3,0
1581,Démon,Pokolgép,0.398,0.976,6,-5.98,0,0.295,159.602,4,0
2698,E-Pro,Beck,0.624,0.959,11,-6.253,0,0.69,95.794,4,1
3634,E.I.,Nelly,0.834,0.481,2,-7.824,0,0.406,89.849,4,1
4763,Earache My Eye,Cheech And Chong with Alice Bowie,0.502,0.503,11,-11.034,0,0.711,90.673,4,0
5844,Early Grave,Architects,0.367,0.979,1,-2.977,1,0.176,170.037,4,0
2273,East Virginia Blues,Ralph Stanley,0.535,0.26,4,-14.671,1,0.52,95.942,4,0
2066,Echo,Gorilla Zoe,0.809,0.744,0,-5.892,0,0.572,107.99,4,1
2879,Echo's Answer,Broadcast,0.212,0.216,0,-18.373,1,0.0774,80.37,4,0
111,Echoes of Fashion,Djako,0.71,0.787,7,-7.962,0,0.422,128.05,4,0
2004,Eclipse (Corona Of The Sun),Dol Ammad,0.395,0.82,10,-7.543,0,0.106,179.98,4,0
5182,Eclipsed,Evans Blue,0.5,0.854,8,-5.124,0,0.316,140.069,4,0
2106,Edderfuglen,Trio Mio,0.432,0.116,4,-11.601,1,0.414,95.273,3,0
4229,Eddie's Ragga,Spoon,0.763,0.521,4,-8.386,0,0.827,114.007,4,0
5223,Eden Is Burning,Revolution Renaissance,0.557,0.863,3,-5.953,0,0.453,130.011,4,0
809,Ehu Girl,Kolohe Kai,0.803,0.625,0,-5.379,1,0.94,133.013,4,0
4652,Eight Second Ride,Jake Owen,0.645,0.843,0,-4.072,1,0.534,92.357,3,1
2909,El Diablo Negro,Hirax,0.314,0.841,9,-6.199,1,0.349,149.382,4,0
5653,El Legado de Judas,Beethoven R.,0.504,0.947,1,-3.824,1,0.445,130.02,4,0
3816,El Microscopico Bikini,Los Straitjackets,0.667,0.894,9,-5.341,1,0.971,139.81,4,0
633,El Orden del Universo - Gravy Indie Union Remix,D3ndron,0.779,0.946,0,-6.069,1,0.604,119.945,4,0
2886,El Son del Dolor,Cuca,0.47,0.821,6,-7.156,1,0.355,145.9,4,0
963,El vacilon,7th Poet,0.838,0.832,4,-6.507,0,0.964,90.027,4,0
1763,Electric Angels,Kaptain Sun,0.325,0.968,4,-3.717,0,0.745,138.104,4,0
3249,Electrical Storm,U2,0.229,0.5,4,-6.769,1,0.185,96.022,4,1
1275,Electricity,Iration,0.728,0.632,4,-7.152,0,0.772,141.053,4,0
4521,Electricity,Apoptygma Berzerk,0.568,0.987,0,-5.887,1,0.663,144.848,4,0
432,Electricity (as made famous by OMD),Apoptygma Berzerk,0.567,0.98,0,-7.029,1,0.67,144.847,4,0
2785,Electrodes,Nausea,0.251,0.918,1,-5.009,1,0.244,88.569,4,0
4879,Electronaut,VNV Nation,0.388,0.756,10,-7.799,0,0.0941,134.021,4,0
2641,"Elegies (1997) for Mezzo-Soprano, Baritone and Orchestra: II. Lacrimosa",Richard Danielpour,0.199,0.151,5,-20.124,1,0.0399,173.834,3,0
2145,"Elegies (1997) for Mezzo-Soprano, Baritone and Orchestra: III. Benediction",Richard Danielpour,0.236,0.0421,9,-26.976,0,0.0363,84.823,4,0
434,"Elegies (1997) for Mezzo-Soprano, Baritone and Orchestra: V. In paradisum",Richard Danielpour,0.153,0.0458,10,-25.959,1,0.0329,90.586,4,0
3594,Elegy,Lisa Gerrard,0.0704,0.151,3,-19.906,1,0.0471,64.527,3,0
4296,Elevation,Chico Hamilton,0.53,0.452,8,-8.294,0,0.353,104.787,3,0
5334,Elevator,Flo Rida Featuring Timbaland,0.812,0.874,6,-6.015,0,0.47,120.025,4,1
1915,Elizabeth Bathori,Dissection,0.235,0.952,9,-8.834,0,0.0931,121.289,4,0
1349,Elk River,Six Organs Of Admittance,0.39,0.186,2,-14.432,1,0.151,137.697,4,0
4102,Elo Re Chaitanyer Gari,Purna Das Baul,0.535,0.498,11,-11.939,1,0.538,118.046,4,0
851,Embers,Max Richter,0.277,0.0309,0,-28.141,0,0.0702,65.546,4,0
2601,Emergence,Trifonic,0.559,0.71,10,-8.365,0,0.309,168.036,4,0
4551,Emo,Pastilla,0.346,0.897,4,-7.649,0,0.489,165.619,4,0
2354,Emotion,Destiny's Child,0.412,0.577,7,-4.944,1,0.345,173.675,4,1
312,Emotional,Carl Thomas,0.548,0.542,1,-8.435,0,0.389,83.106,4,1
2688,Emotional Rollercoaster,Vivian Green,0.692,0.562,6,-6.034,0,0.504,122.937,4,1
2053,Empathy's Greed,Novembers Doom,0.226,0.948,10,-5.62,1,0.0828,102.523,3,0
2739,Empire State Of Mind,Jay-Z + Alicia Keys,0.491,0.956,11,-1.538,1,0.811,173.585,4,1
3107,En by Mellan Två Berg,Engmans Kapell,0.53,0.871,9,-4.164,1,0.763,109.917,4,0
1905,En el Corredor de la Muerte,Muro,0.279,0.61,2,-11.436,0,0.123,149.553,4,0
125,Encarnar no Seu Corpo,Sarcasmo,0.191,0.996,2,-4.596,1,0.0752,110.512,4,0
5683,Encore,"Eminem, Dr. Dre & 50 Cent",0.637,0.678,0,-3.798,1,0.254,84.039,4,1
1832,Energy,Keri Hilson,0.427,0.767,6,-5.783,1,0.651,76.711,4,1
4049,Energy,The Apples In Stereo,0.199,0.866,6,-4.88,1,0.684,209.905,4,0
2085,Energy,Natalie Featuring Baby Bash,0.549,0.729,1,-5.062,0,0.548,166.082,4,1
5626,Engine - Live,Jeff Mangum,0.373,0.663,0,-10.159,1,0.115,95.367,3,0
3166,Enginn Prikantur Her,Leoncie,0.696,0.883,7,-5.209,1,0.927,154.913,4,0
2955,"Ennuyir Nee Thaane (From ""Priya"")",K. J. Yesudas,0.609,0.453,4,-11.686,0,0.825,101.458,3,0
3568,Enough Cryin,Mary J. Blige Featuring Brook-Lyn,0.785,0.587,9,-6.698,1,0.622,96.842,4,1
4255,Enshrouded (In the River of Eternity),Crematory,0.159,0.893,5,-9.49,0,0.391,100.727,4,0
2504,Entombment of a Machine,Job For A Cowboy,0.2,0.974,7,-4.229,1,0.215,80.123,4,0
3615,Entourage,Omarion,0.831,0.79,5,-1.578,0,0.937,106.491,4,1
3139,Entry Level Exit Wounds,Veil Of Maya,0.307,0.951,1,-5.369,1,0.436,160.101,4,0
5611,Enu Saadhane Maadi Krishnana,Kadri Gopalnath,0.551,0.57,10,-8.708,0,0.831,185.987,5,0
5488,"Ephéméres pour mezzo-soprano et orchestre: No. 1, Alpille - 1979 Version",Jacqueline Fontyn,0.174,0.0129,6,-32.6,1,0.0312,56.79,4,0
2365,Epic Scrap Metal,Bigbang,0.236,0.951,3,-5.615,0,0.266,94.04,4,0
3149,Epiphany (I'm Leaving),Chrisette Michele,0.727,0.676,7,-4.556,1,0.391,163.021,4,1
191,Eppo Varuvaro - Johnpuri - Adi,Neyyattinkara Vasudevan,0.435,0.806,7,-5.222,1,0.596,93.162,4,0
18,Era De Maggio,Tito Schipa,0.395,0.248,1,-10.025,1,0.324,85.174,3,0
4123,Era La Vo,Victoria de los Ángeles,0.233,0.172,9,-14.958,0,0.0393,81.525,5,0
2574,Era l'anima mia,Claudio Monteverdi,0.209,0.0615,7,-21.332,0,0.0351,132.522,3,0
2870,Era la Vo,Victoria de los Ángeles,0.27,0.167,9,-14.83,0,0.0636,78.406,4,0
3144,Era la notte (Otello),Paul Schöffler,0.266,0.149,0,-20.417,1,0.0394,84.819,4,0
3353,Era of Terror,Genocide Commando,0.0699,0.963,0,-5.38,1,0.0314,180.21,4,0
1606,Era un bel mattino,Sergei Prokofiev,0.377,0.213,3,-13.974,1,0.506,84.147,5,0
4159,"Eric Ewazen: Four Songs From ""To Cast a Shadow Again"" ~ Everyone Says It Snowed Last Night (VI)",George Vosburgh,0.164,0.0441,1,-25.524,1,0.0692,64.99,3,0
3025,Eripura,Heavy Metal Perse,0.412,0.512,3,-6.787,0,0.499,75.236,4,0
4244,Erla's Waltz,Ólafur Arnalds,0.443,0.11,6,-18.593,0,0.152,66.481,4,0
2213,Erotic Fantasies (The Hunger),Steal Vybe,0.651,0.648,0,-12.739,1,0.583,127.994,4,0
3954,Errtime,Nelly Featuring Jung Tru & King Jacob,0.868,0.916,1,-3.119,0,0.729,102.827,4,1
2900,Es Dios - Feat Oscar Negron,7th Poet,0.842,0.718,1,-7.856,1,0.915,97.953,4,0
296,Escape,Enrique Iglesias,0.777,0.852,11,-5.329,1,0.877,125.994,4,1
5514,Estan Cambiando Los Colores,Los Chijuas,0.535,0.604,6,-7.759,0,0.656,127.75,4,0
5733,Este era un rey,Silvestre Revueltas,0.508,0.267,0,-18.217,1,0.244,131.786,3,0
5741,Esther's,Amon Tobin,0.297,0.746,0,-8.229,1,0.182,142.838,4,0
3462,Et cetera,ONE OK ROCK,0.456,0.863,6,-5.75,1,0.147,84.027,4,0
4670,Eternal Black Dawn,Omen,0.499,0.848,3,-5.614,0,0.586,140.54,4,0
2087,Ettam Pattu,Avial,0.469,0.684,11,-7.96,0,0.502,185.952,3,0
5296,Etude pour piano No. 7,Pascal Dusapin,0.418,0.00267,2,-29.261,1,0.0343,133.459,3,0
5405,Etäisyyksien Taa - Folk Aesthetic Version,Tenhi,0.317,0.263,2,-12.913,0,0.11,75.928,1,0
3388,Evacuate The Dancefloor,Cascada,0.76,0.694,0,-5.856,1,0.9,127.009,4,1
3402,Evaritho -- Manavathi - Adi -- Thyagaraja,M. L. Vasanthakumari,0.364,0.502,1,-11.07,1,0.8,181.286,3,0
651,Evaroora - Mohanam - Misra Chappu,Neyyattinkara Vasudevan,0.577,0.657,7,-8.13,1,0.298,152.517,4,0
5616,Even If You're Never Awake,Stars Of The Lid,0.0823,0.0617,6,-24.077,1,0.0277,71.999,4,0
683,Even The Sand Is Made Of Seashells,Thursday,0.289,0.781,10,-5.981,0,0.194,120.259,4,0
105,Ever The Same,Rob Thomas,0.435,0.729,1,-4.818,0,0.524,188.017,4,1
3851,Every Day,Rascal Flatts,0.296,0.725,8,-5.466,1,0.247,113.031,4,1
2242,Every Girl,Young Money,0.632,0.73,6,-5.895,0,0.762,76.067,4,1
1211,Every Man Has a Molly,Say Anything,0.521,0.818,9,-4.261,1,0.539,113.094,4,0
5546,Every Mile A Memory,Dierks Bentley,0.452,0.703,2,-4.903,1,0.392,177.915,4,1
